idx,time,Temp,dailyDelivered,isWeekend
108,8/14/2020 0:00,76.28833333,1108005.278,FALSE
109,8/15/2020 0:00,71.95333333,1071037.123,TRUE
110,8/16/2020 0:00,72.03708333,1091955.935,TRUE
111,8/17/2020 0:00,77.39916667,1159954.937,FALSE
112,8/18/2020 0:00,76.96,1140583.279,FALSE
113,8/19/2020 0:00,78.41333333,1134983.815,FALSE
114,8/20/2020 0:00,75.4975,1141852.635,FALSE
115,8/21/2020 0:00,74.88458333,1135503.242,FALSE
116,8/22/2020 0:00,76.00291667,1095746.065,TRUE
117,8/23/2020 0:00,78.19916667,1069368.084,TRUE
118,8/24/2020 0:00,74.56416667,1150233.704,FALSE
119,8/25/2020 0:00,79.62208333,1142566.507,FALSE
120,8/26/2020 0:00,78.85875,1144759.443,FALSE
121,8/27/2020 0:00,77.03041667,1130838.495,FALSE
122,8/28/2020 0:00,73.91416667,1111910.887,FALSE
123,8/29/2020 0:00,70.34166667,1059744.644,TRUE
124,8/30/2020 0:00,63.61666667,1057229.125,TRUE
125,8/31/2020 0:00,72.61375,1039281.482,FALSE
126,9/1/2020 0:00,60.24416667,1066347.016,FALSE
127,9/2/2020 0:00,64.71916667,1085779.439,FALSE
128,9/3/2020 0:00,67.38458333,1092401.044,FALSE
129,9/4/2020 0:00,68.07208333,1089739.188,FALSE
130,9/5/2020 0:00,70.81208333,1061023.687,TRUE
131,9/6/2020 0:00,72.02333333,1050656.906,TRUE
132,9/7/2020 0:00,76.31458333,1050081.495,FALSE
133,9/8/2020 0:00,60.22458333,1185949.876,FALSE
134,9/9/2020 0:00,34.70291667,1203884.477,FALSE
135,9/10/2020 0:00,35.95166667,1185364.927,FALSE
136,9/11/2020 0:00,44.76291667,1220587.47,FALSE
137,9/12/2020 0:00,49.13541667,1221633.642,TRUE
138,9/13/2020 0:00,60.15458333,1138148.241,TRUE
139,9/14/2020 0:00,63.59333333,1075105.373,FALSE
140,9/15/2020 0:00,64.48458333,1061084.575,FALSE
141,9/16/2020 0:00,67.27833333,1053115.683,FALSE
142,9/17/2020 0:00,64.04666667,1066947.707,FALSE
143,9/18/2020 0:00,64.11791667,1070642.953,FALSE
